,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Year,Item_Outlet_Sales
10255,10,13.5,5019,0.159690469,2013,144.2102,1550,7996,4641,9294,16,5655.705662394883
10256,10,18.0,9185,0.082951105,1548,173.7422,880,7996,3980,1805,35,979.9449142006392
10257,9,12.5,5019,0.109992376,2013,81.1592,1550,7996,3980,9294,23,3681.826557240072
10258,8,18.7,9185,0.046276017,858,154.2682,1546,4655,5583,1546,11,5626.649843651358
10259,10,12.5,9185,0.071244009,269,127.102,1550,7996,3980,9294,23,5811.232805809367
10260,9,7.27,9185,0.046550645,858,100.4384,1550,7996,4641,9294,16,3922.8063249202855
10261,10,6.8,9185,0.037649797,1086,49.5034,1546,4655,5583,1546,11,1773.3478010023812
10262,9,6.36,9185,0.00600295,1548,166.1526,1546,4655,5583,1546,11,6084.318232252213
10263,9,11.395,9185,0.009876591,858,48.2034,1550,7996,4641,9294,16,1864.5299149317352
10264,9,13.1,9185,0.065799906,2013,177.0054,880,7996,3980,1805,35,998.9652407192997
10265,10,8.63,5019,0.032909657,1989,112.9518,1550,7996,3980,9294,23,5159.927512772147
10266,10,10.0,9185,0.064752101,2013,243.3144,925,7996,5583,1805,22,1407.4963645842768
10267,9,12.6,9185,0.081651205,416,61.6194,925,7996,5583,1805,22,348.553182623432
10268,10,12.85,9185,0.022599777,2013,179.2318,1550,7996,4641,9294,16,7072.702309873792
10269,10,11.0,9185,0.03788768,858,40.648,1550,7996,4641,9294,16,1565.0992260539315
10270,8,16.25,5019,0.049175079,2013,151.5682,1546,4655,5583,1546,11,5526.1438120719295
10271,9,6.965,9185,0.028543185,1548,159.4604,1550,7996,4641,9294,16,6278.679227562799
10272,9,7.97,9185,0.034446434,726,170.7422,1550,7996,4641,9294,16,6728.558134035122
10273,9,12.15,9185,0.055728639999999996,280,254.004,1550,4655,3980,9294,21,10129.102205036583
10274,9,15.35,9185,0.073581718,726,94.412,1546,4655,5583,1546,11,3414.2588494569436
10275,10,20.7,9185,0.170768961,1084,183.5266,1543,7996,4641,9294,13,6485.298218418993
10276,8,10.0,9185,0.067208123,1989,235.559,1550,7996,3980,9294,23,10878.235971004648
10277,7,7.85,9185,0.162949459,362,145.0444,1550,7996,4641,9294,16,5688.792115695196
10278,10,10.1,9185,0.032232864,1084,50.9008,1546,4655,5583,1546,11,1824.6104201717362
10279,9,19.0,9185,0.130065297,1548,188.6872,1543,7996,4641,9294,13,6673.11690919557
10280,10,12.15,5019,0.042922946,736,184.695,1543,7996,4641,9294,13,6539.590871765884
10281,10,14.65,9185,0.011235608,280,57.0614,1546,4655,5583,1546,11,2052.162382013473
10282,8,8.235,9185,0.082412268,1086,148.5076,1550,7996,4641,9294,16,5832.2676881222915
10283,9,20.2,9185,0.06462627,1989,256.2646,1546,4655,5583,1546,11,9419.06206856692
10284,9,17.1,5019,0.07404547,2013,205.8638,1550,7996,4641,9294,16,8128.544804705699
10285,8,15.5,5019,0.157816029,1989,145.4418,1543,7996,4641,9294,13,5120.860186909023
10286,10,19.0,5019,0.065767041,2013,189.6214,1548,7996,4641,9294,18,7818.636462836309
10287,10,11.8,5019,0.026031835,736,101.2674,1546,4655,5583,1546,11,3671.517005990511
10288,8,20.2,9185,0.011868237,1548,154.434,1546,4655,5583,1546,11,5643.2868337969885
10289,8,15.1,9185,0.052420442,736,242.4512,1550,4655,3980,9294,21,9661.977755601027
10290,10,7.05,9185,0.085446623,1989,107.8912,1543,7996,4641,9294,13,3783.7170712433926
10291,10,6.46,5019,0.049153588,2013,145.3102,1550,7996,4641,9294,16,5708.734303223219
10292,10,8.945,5019,0.08757299,1136,261.191,1553,1553,5583,9294,33,10191.455916021687
10293,10,10.5,9185,0.028449532399999998,1548,170.6106,1548,7996,4641,9294,18,7030.880148795132
10294,8,21.25,9185,0.113603432,858,231.73,1550,7996,3980,9294,23,10690.913555889965
10295,10,16.7,5019,0.070058787,1086,190.3214,1548,7996,4641,9294,18,7847.285955257424
10296,10,8.895,5019,0.136978402,1426,160.4236,1559,4655,5583,1559,35,9909.60368782338
10297,9,5.11,9185,0.029742745555555554,1548,164.121,1550,4655,3980,9294,21,6504.557384176279
10298,9,7.72,9185,0.120932251,2013,121.044,1559,4655,5583,1559,35,7444.550321298424
10299,9,11.0,9185,0.00898298,736,123.0756,1546,4655,5583,1546,11,4482.7209935086585
10300,10,9.6,9185,0.00673599,1548,166.4184,1543,7996,4641,9294,13,5897.515992625999
10301,9,17.75,9185,0.053288809,1136,257.5672,880,7996,3980,1805,35,1462.8471985004983
10302,8,10.5,9185,0.018957442,726,188.324,1559,4655,5583,1559,35,11694.67065778865
10303,9,7.84,5019,0.153733623,1084,51.935,1550,4655,3980,9294,21,2016.0601604033245
10304,9,20.25,5019,0.032925311,2013,223.5772,880,7996,3980,1805,35,1267.7501004954713
10305,9,9.1,5019,0.008034387,1426,82.5618,1550,7996,3980,9294,23,3759.9195755415835
10306,10,9.6,9185,0.051902594,1548,44.7086,880,7996,3980,1805,35,246.8807826937116
10307,9,13.1,9185,0.012124086,280,190.753,1548,7996,4641,9294,18,7884.259808126108
10308,10,14.0,5019,0.105799985,1426,155.0656,880,7996,3980,1805,35,872.7164810186354
10309,9,7.865,9185,0.061308404,186,164.8526,1546,4655,5583,1546,11,6016.800080136836
10310,9,7.445,9185,0.03212151111111111,1086,77.2354,1553,1553,5583,9294,33,2959.253773889403
10311,9,11.1,9185,0.060090767,2013,152.5366,1546,4655,5583,1546,11,5560.496291370913
10312,9,20.75,9185,0.02329412011111111,2013,123.373,1550,7996,3980,9294,23,5646.665577243683
10313,10,16.7,5019,0.101891731,1086,98.7384,925,7996,5583,1805,22,562.5984791978543
10314,9,20.7,9185,0.021413299,1086,158.2288,1553,1553,5583,9294,33,6136.210103555947
10315,9,13.35,9185,0.048101713,416,216.0166,1550,4655,3980,9294,21,8593.57254326597
10316,9,10.195,9185,0.080455726,1989,120.144,1548,7996,4641,9294,18,4916.312292630067
10317,10,12.85,9185,0.16763712,1426,45.506,1559,4655,5583,1559,35,2753.8384761165244
10318,9,10.3,9185,0.116932555,858,155.463,1550,7996,3980,9294,23,7126.152586949427
10319,9,11.35,5019,0.023417483,1136,185.1608,1546,4655,5583,1546,11,6779.562874504474
10320,10,8.355,9185,0.013128003999999999,1086,93.5462,1550,4655,3980,9294,21,3678.2401411030123
10321,9,5.26,5019,0.023640797333333335,416,96.3068,1550,7996,3980,9294,23,4390.264073450735
10322,9,16.7,5019,0.062140968,1989,60.8562,1550,4655,3980,9294,21,2371.336183796372
10323,8,8.1,5019,0.019849032,1084,87.7198,1546,4655,5583,1546,11,3174.18119969375
10324,9,20.1,5019,0.022316641,2013,229.5036,1559,4655,5583,1559,35,14294.067670428514
10325,9,15.2,9185,0.050461669,726,95.5752,1543,7996,4641,9294,13,3347.682580320068
10326,9,10.3,5019,0.05017202,1084,80.596,1548,7996,4641,9294,18,3279.0156791511267
10327,10,14.0,9185,0.030069149,2013,217.4192,1553,1553,5583,9294,33,8470.908697929046
10328,9,8.6,5019,0.070394702,1084,190.053,880,7996,3980,1805,35,1073.7301336650262
10329,9,7.275,9185,0.02407687966666667,1989,146.776,1543,7996,4641,9294,13,5181.902400020235
10330,9,14.8,9185,0.01660932677777778,858,193.5794,880,7996,3980,1805,35,1096.139152763853
10331,9,13.3,5019,0.071563651,2013,59.9536,1550,4655,3980,9294,21,2335.153126562908
10332,8,8.26,5019,0.032284472,726,123.973,1559,4655,5583,1559,35,7641.41301160874
10333,8,17.75,9185,0.055063016,2013,144.5444,1550,7996,4641,9294,16,5677.284683669535
10334,10,20.2,5019,0.0409357295,186,157.363,1548,7996,4641,9294,18,6473.300548062681
10335,9,8.905,9185,0.239568811,1426,60.4878,925,7996,5583,1805,22,341.54711883755925
10336,8,15.7,5019,0.007652986875,736,205.798,1553,1553,5583,9294,33,8026.060695631863
10337,10,8.615,9185,0.1095635301,2013,92.9436,1550,4655,3980,9294,21,3643.5779658096662
10338,10,6.615,5019,0.153942031,1084,249.7408,925,7996,5583,1805,22,1443.5659727541704
10339,10,16.0,5019,0.115592409,2013,58.1246,1550,7996,3980,9294,23,2622.5573573415727
10340,8,4.92,9185,0.046048229,1086,200.0084,1548,7996,4641,9294,18,8258.021459231137
10341,9,18.7,5019,0.091720302,736,180.8292,1550,4655,3980,9294,21,7166.882010146495
10342,9,7.72,9185,0.203400773,2013,118.944,925,7996,5583,1805,22,679.1168314929888
10343,9,5.5,9185,0.046870135,280,99.3016,1559,4655,5583,1559,35,6095.816255065673
10344,9,5.19,5019,0.044502932,736,101.699,1543,7996,4641,9294,13,3566.350648433606
10345,8,15.7,5019,0.008735936,736,205.998,1550,7996,3980,9294,23,9519.130455768964
10346,10,14.65,9185,0.285077835,362,54.1614,925,7996,5583,1805,22,305.2094630545922
10347,9,17.6,5019,0.041465078,1989,38.119,1548,7996,4641,9294,18,1532.6972221794906
10348,8,19.75,9185,0.014289425,1548,103.8332,1553,1553,5583,9294,33,4001.7466243629606
10349,9,17.35,5019,0.062851683,1086,90.583,1550,7996,3980,9294,23,4119.758539267412
10350,8,5.44,5019,0.017058723,1086,176.037,1550,7996,4641,9294,16,6947.2950735773375
10351,9,11.1,9185,0.110580006,2013,190.0846,1553,1553,5583,9294,33,7376.789028393577
10352,9,16.75,9185,0.021310584,362,52.2298,1546,4655,5583,1546,11,1874.0865946823612
10353,9,20.35,9185,0.101598896,1086,232.7616,925,7996,5583,1805,22,1344.6635355227322
10354,9,5.86,5019,0.14670758166666664,736,155.9314,1543,7996,4641,9294,13,5496.888118689987
10355,9,13.1,9185,0.075245304,1136,77.1354,1546,4655,5583,1546,11,2780.3432747636853
10356,10,10.65,9185,0.023951515,2013,56.0272,1553,1553,5583,9294,33,2136.4729478669874
10357,10,9.0,9185,0.069828759,858,263.6884,1546,4655,5583,1546,11,9695.350054854309
10358,9,8.985,9185,0.183403018,2013,100.47,1550,7996,3980,9294,23,4570.342756546399
10359,10,7.72,9185,0.091011438,2013,77.0986,880,7996,3980,1805,35,429.1550683142459
10360,8,10.0,5019,0.062868628,1426,228.6668,1559,4655,5583,1559,35,14220.955336375155
10361,10,14.5,9185,0.064321473,1084,151.7682,1546,4655,5583,1546,11,5531.521450150558
10362,9,19.25,5019,0.027080602,736,197.611,1550,7996,3980,9294,23,9111.358964980524
10363,10,6.785,5019,0.023010532,1989,209.1928,1550,4655,3980,9294,21,8326.20638186791
10364,8,16.7,5019,0.038520943,1989,144.6102,1550,7996,4641,9294,16,5682.68668262589
10365,10,6.46,5019,0.049262588,2013,147.6102,1548,7996,4641,9294,18,6064.329203246833
10366,8,17.35,5019,0.146272238,89,151.505,1550,7996,4641,9294,16,5947.226771059394
10367,7,16.85,5019,0.023042273,1989,42.6428,1559,4655,5583,1559,35,2584.880137424253
10368,10,9.195,5019,0.122281599,2013,99.4016,1550,7996,4641,9294,16,3876.5408712567532
10369,10,20.1,5019,0.054677324,1426,151.7366,1546,4655,5583,1546,11,5531.579982511706
10370,9,16.35,9185,0.017089325,1548,95.841,1543,7996,4641,9294,13,3362.117562661532
10371,10,6.75,5019,0.108238986,1136,97.2752,1550,7996,3980,9294,23,4425.9047862153675
10372,9,6.36,9185,0.005987891,1548,163.6526,1550,4655,3980,9294,21,6499.928249281282
10373,9,8.895,5019,0.039033732,1086,207.8296,1550,7996,4641,9294,16,8214.608394450117
10374,9,10.1,9185,0.055806016,1548,117.4492,1559,4655,5583,1559,35,7227.599468807553
10375,10,6.71,9185,0.062307997,416,217.4166,880,7996,3980,1805,35,1231.189424804171
10376,9,18.2,5019,0.022243204222222222,1086,241.4196,1553,1553,5583,9294,33,9425.727102501562
10377,8,5.88,9185,0.086808977,1426,152.7998,1546,4655,5583,1546,11,5567.443646952366
10378,9,9.195,5019,0.051607098,1086,77.8644,1550,7996,4641,9294,16,3028.2874708983168
10379,9,8.43,9185,0.177546973,1548,171.9422,1553,1553,5583,9294,33,6657.653900415243
10380,10,12.85,9185,0.281955554,1426,46.006,925,7996,5583,1805,22,258.57679277490666
10381,9,10.8,9185,0.029061192,1989,240.0222,1546,4655,5583,1546,11,8822.423833592078
10382,8,7.145,9185,0.017786864,1426,161.0578,1550,7996,3980,9294,23,7405.855181651229
10383,9,14.8,9185,0.04513213,726,77.167,1543,7996,4641,9294,13,2694.0337987650814
10384,9,18.7,5019,0.070632902,1426,231.201,1553,1553,5583,9294,33,9006.244882490868
10385,9,6.61,5019,0.029175827,1989,186.5898,1543,7996,4641,9294,13,6611.2551434135585
10386,9,20.0,5019,0.10429446,1084,105.5622,1548,7996,4641,9294,18,4309.115640857262
10387,9,9.285,5019,0.049239282,1426,244.1144,1553,1553,5583,9294,33,9522.286840700637
10388,9,7.52,9185,0.055117075,2013,128.7994,1550,7996,4641,9294,16,5049.48768620372
10389,9,13.0,5019,0.069961219,1989,66.4484,1559,4655,5583,1559,35,4050.577593189267
10390,10,8.85,9185,0.016044864,1548,103.1964,1550,4655,3980,9294,21,4062.9817833155257
10391,8,14.15,9185,0.042145893,1136,51.7982,1553,1553,5583,9294,33,1971.1944622103624
10392,8,6.675,9185,0.021700021,1548,35.5874,1550,4655,3980,9294,21,1376.775011263176
10393,9,7.26,9185,0.014423523,736,118.015,1550,7996,3980,9294,23,5401.119851708257
10394,9,18.2,9185,0.049319685,2013,150.0734,1550,7996,3980,9294,23,6883.3231758071925
10395,9,8.185,9185,0.081387725,2013,49.6692,880,7996,3980,1805,35,274.56863254275817
10396,9,15.85,9185,0.057429676,1989,53.2956,1548,7996,4641,9294,18,2153.540403746328
10397,9,5.19,9185,0.042794507,1426,195.011,1546,4655,5583,1546,11,7140.285478283002
10398,9,9.3,9185,0.042966544,2013,87.7172,1550,7996,3980,9294,23,3989.433651549306
10399,10,15.7,9185,0.044984953,1426,179.866,1559,4655,5583,1559,35,11148.008017719389
10400,9,12.5,5019,0.062440359,1086,197.9426,1550,4655,3980,9294,21,7860.692008010429
10401,8,12.35,9185,0.099960144,2013,115.2518,1548,7996,4641,9294,18,4711.572465028644
10402,9,13.3,9185,0.021316704,1086,117.7124,1548,7996,4641,9294,18,4823.982362753588
10403,9,12.6,9185,0.048782082,416,60.5194,1550,7996,3980,9294,23,2735.6086856777997
10404,8,5.88,9185,0.086591206,1426,154.4998,1550,4655,3980,9294,21,6108.364795958987
10405,9,15.75,9185,0.135282803,1548,97.87,1550,4655,3980,9294,21,3838.78305909993
10406,9,17.7,9185,0.01261332,1548,166.5474,1543,7996,4641,9294,13,5897.099733833796
10407,9,8.6,9185,0.069557245,1548,91.5146,1548,7996,4641,9294,18,3729.1815241572012
10408,10,20.7,9185,0.1551444,1136,75.867,925,7996,5583,1805,22,430.2052610548385
10409,8,15.5,5019,0.026174636,2013,103.7332,1559,4655,5583,1559,35,6377.409508997337
10410,9,13.65,9185,0.082381676,2013,150.805,925,7996,5583,1805,22,865.3898631507134
10411,9,19.0,5019,0.09978824233333333,2013,225.272,1550,7996,4641,9294,16,8904.138987224696
10412,9,10.5,9185,0.041629595,2013,37.3164,1543,7996,4641,9294,13,1287.7922290930055
10413,8,9.3,9185,0.111199491,416,64.0826,1550,7996,4641,9294,16,2481.887458869518
10414,9,13.15,9185,0.043941955,1989,182.295,1546,4655,5583,1546,11,6667.217960533806
10415,9,20.75,9185,0.007350267222222222,1989,105.9622,1550,7996,3980,9294,23,4845.579308383541
10416,9,18.75,9185,0.020545486888888888,1136,99.3042,1550,7996,3980,9294,23,4530.004958280065
10417,10,12.8,9185,0.133171307,2013,97.641,880,7996,3980,1805,35,545.284721600267
10418,9,20.35,9185,0.089452302,1136,262.7594,1550,7996,4641,9294,16,10413.16622730933
10419,10,5.785,5019,0.053847216,2013,86.8856,1550,7996,3980,9294,23,3949.7872326972006
10420,10,15.85,9185,0.069382034,416,219.6166,1546,4655,5583,1546,11,8051.269790446298
10421,10,7.76,9185,0.059687962,1989,99.47,1543,7996,4641,9294,13,3485.5422882459065
10422,9,15.6,9185,0.08789759,1989,218.3798,1548,7996,4641,9294,18,9021.315799224358
10423,10,16.85,5019,0.160104378,1426,195.7478,1550,4655,3980,9294,21,7762.1363186129665
10424,10,9.0,9185,0.116404843,858,264.6884,925,7996,5583,1805,22,1531.983088915312
10425,10,13.0,9185,0.145045421,1548,60.0194,880,7996,3980,1805,35,332.53238515254037
10426,10,15.85,9185,0.069207981,416,219.5166,1550,4655,3980,9294,21,8730.721655454068
10427,9,15.0,9185,0.045162424,858,141.3838,1543,7996,4641,9294,13,4984.239018006747
10428,9,16.6,9185,0.135733218,362,172.7422,1550,7996,3980,9294,23,7930.013188746587
10429,9,14.6,9185,0.059202419,280,239.3538,1559,4655,5583,1559,35,14897.74818998488
10430,9,9.6,9185,0.051424565,1989,258.162,1553,1553,5583,9294,33,10078.713060410842
10431,9,5.405,5019,0.053621283,1084,198.7742,1550,7996,3980,9294,23,9157.296832838645
10432,9,20.75,9185,0.025181597,858,150.2734,1548,7996,4641,9294,18,6181.187951345312
10433,9,17.75,9185,0.03067961,280,178.066,1543,7996,4641,9294,13,6304.064708304352
10434,10,12.6,5019,0.052782711,1086,170.3764,925,7996,5583,1805,22,980.2164489360442
10435,8,19.7,5019,0.16056791,1084,256.4014,1553,1553,5583,9294,33,9993.303924240727
10436,9,6.425,9185,0.063175326,186,131.2626,1550,7996,3980,9294,23,6005.555742888127
10437,10,7.35,5019,0.014446383,2013,242.9512,1543,7996,4641,9294,13,8653.178758037207
10438,10,9.695,9185,0.227609738,2013,186.0898,880,7996,3980,1805,35,1049.2979236806398
10439,10,17.6,9185,0.026256897,1548,182.6976,925,7996,5583,1805,22,1053.2893256382363
10440,10,10.195,5019,0.044764726,2013,118.8808,1559,4655,5583,1559,35,7319.32914718999
10441,10,15.6,5019,0.035578149,1989,112.6518,1548,7996,4641,9294,18,4610.102037024401
10442,10,14.0,5019,0.237725726,1426,54.964,880,7996,3980,1805,35,303.88744177470977
10443,9,15.7,5019,0.122466933,2013,113.0544,1550,7996,3980,9294,23,5155.416470384393
10444,10,7.55,5019,0.030944625,2013,123.5072,1550,7996,3980,9294,23,5650.711411647829
10445,9,16.1,9185,0.065315421,1136,147.176,1548,7996,4641,9294,18,6043.87248075842
10446,9,18.2,9185,0.012546822,1989,139.918,1559,4655,5583,1559,35,8652.196765450033
10447,9,9.06,9185,0.009774419,280,212.856,1550,7996,4641,9294,16,8432.467078218058
10448,10,16.6,9185,0.016210706,858,105.8596,1550,7996,3980,9294,23,4835.578577679562
10449,9,10.5,5019,0.026478367,1086,141.9128,1546,4655,5583,1546,11,5173.014747507981
10450,10,6.615,5019,0.092492086,1084,251.0408,1543,7996,4641,9294,13,8923.328479656237
10451,10,16.75,5019,0.008566545,736,74.9038,1550,7996,3980,9294,23,3405.5356332779984
10452,10,12.0,9185,0.075485441,1086,122.3388,1553,1553,5583,9294,33,4716.656301333268
10453,9,17.2,5019,0.056978251,2013,224.4088,1550,7996,4641,9294,16,8876.272581433717
10454,10,8.71,9185,0.202948268,1084,94.7778,925,7996,5583,1805,22,539.1678197193319
10455,9,20.25,9185,0.036382541,1136,221.0482,1550,4655,3980,9294,21,8800.355932780178
10456,9,10.695,5019,0.011423298,1989,74.6038,1550,7996,4641,9294,16,2905.4678998286918
10457,8,8.85,9185,0.05360606,2013,184.3292,1559,4655,5583,1559,35,11426.398142473032
10458,8,16.2,9185,0.102972092,1084,102.899,1559,4655,5583,1559,35,6313.46509045735
10459,10,14.0,5019,0.105740196,1426,143.3812,1543,7996,4641,9294,13,5049.915300558665
10460,9,20.2,9185,0.099912316,1548,186.8898,1550,7996,3980,9294,23,8593.948247592136
10461,9,6.675,9185,0.042158587,1989,90.8462,1543,7996,4641,9294,13,3180.2279599808126
10462,9,11.65,9185,0.01936859,362,40.0164,1550,7996,4641,9294,16,1541.8065391080224
10463,9,19.7,9185,0.027001133,1548,98.9726,1543,7996,4641,9294,13,3471.59749541737
10464,8,13.65,5019,0.031623019,1084,97.87,1543,7996,4641,9294,13,3431.5623775976283
10465,10,7.905,9185,0.055210913,1426,108.0254,1546,4655,5583,1546,11,3916.573824393206
10466,8,19.25,5019,0.058512492,1426,84.2908,1546,4655,5583,1546,11,3043.6429329098073
10467,9,8.93,9185,0.013176896,1548,55.9614,1550,7996,4641,9294,16,2168.9577610336355
10468,10,11.8,5019,0.076720455,1989,35.8558,1550,7996,3980,9294,23,1606.1813393440857
10469,9,13.35,9185,0.04779447,416,217.3166,1559,4655,5583,1559,35,13509.083345960586
10470,9,18.7,5019,0.08831383977777778,736,182.1292,1548,7996,4641,9294,18,7501.820444442559
10471,9,8.96,5019,0.061335581666666666,2013,198.5768,925,7996,5583,1805,22,1145.0419537347523
10472,10,9.105,9185,0.038474607,1548,34.89,1550,7996,4641,9294,16,1340.0712844711154
10473,9,10.8,9185,0.058422401,362,75.238,1550,7996,4641,9294,16,2924.032037316666
10474,9,6.095,9185,0.07832255655555555,280,142.5154,1550,7996,4641,9294,16,5593.623084144343
10475,8,17.0,9185,0.055422895,1136,222.3114,1550,7996,4641,9294,16,8792.317208490957
10476,10,12.65,9185,0.069424963,736,52.4324,1550,7996,3980,9294,23,2363.4579517265997
10477,8,13.65,5019,0.013027225,2013,116.7834,1553,1553,5583,9294,33,4509.933385250766
10478,10,18.7,9185,0.046051414,1086,124.602,880,7996,3980,1805,35,699.5994333236962
10479,9,8.35,5019,0.126255345,1426,76.8354,1559,4655,5583,1559,35,4690.912463298668
10480,10,5.175,5019,0.029353119,1989,107.2622,1559,4655,5583,1559,35,6596.882738656931
10481,10,6.32,9185,0.012743738,736,38.6822,1548,7996,4641,9294,18,1558.2215505158522
10482,10,15.5,9185,0.055023254,1086,108.2938,925,7996,5583,1805,22,618.4820027336084
10483,9,19.35,5019,0.062225629,1086,166.4184,1559,4655,5583,1559,35,10297.083074947837
10484,9,9.3,9185,0.042291451,362,122.7388,1550,7996,3980,9294,23,5612.5936753911965
10485,10,20.1,9185,0.034652619,1548,119.9782,1550,7996,3980,9294,23,5485.845143574937
